768	1024	768	781	1018	666
1024	1024	768	1018	1024	666
1280	1024	768	1261	1029	666
1536	1024	768	1485	1032	665
1792	1024	768	1712	1039	666
2048	1024	768	1944	1045	667
2303	1024	768	2194	1051	666
2559	1024	768	2437	1054	665
2815	1024	768	2673	1057	665
3071	1024	768	2913	1061	663
3327	1024	768	3147	1066	663
3583	1024	768	3382	1070	662
3839	1024	768	3624	1074	662
4095	1024	768	3856	1078	663
0	1280	768	47	1268	677
256	1280	768	293	1267	670
512	1280	768	546	1271	670
768	1280	768	782	1276	670
1024	1280	768	1019	1282	669
1280	1280	768	1262	1285	669
1536	1280	768	1487	1291	670
1792	1280	768	1713	1294	669
2048	1280	768	1944	1300	670
2303	1280	768	2193	1304	669
2559	1280	768	2438	1307	669
2815	1280	768	2675	1310	668
3071	1280	768	2914	1313	668
3327	1280	768	3150	1319	667
3583	1280	768	3385	1325	665
3839	1280	768	3625	1329	666
4095	1280	768	3863	1332	667
0	1536	768	50	1502	681
256	1536	768	296	1500	673
512	1536	768	548	1502	673
768	1536	768	786	1508	673
1024	1536	768	1022	1511	672
1280	1536	768	1266	1515	673
1536	1536	768	1490	1518	672
1792	1536	768	1720	1525	674
2048	1536	768	1952	1532	674
2303	1536	768	2203	1537	673
2559	1536	768	2445	1540	673
2815	1536	768	2684	1545	673
3071	1536	768	2927	1550	673
3327	1536	768	3161	1553	671
3583	1536	768	3392	1555	669
3839	1536	768	3634	1559	670
4095	1536	768	3870	1567	670
0	1792	768	53	1743	683
256	1792	768	299	1741	678
512	1792	768	552	1745	676
768	1792	768	788	1748	676
1024	1792	768	1025	1753	676
1280	1792	768	1268	1755	675
1536	1792	768	1495	1762	676
1792	1792	768	1724	1767	676
2048	1792	768	1954	1774	677
2303	1792	768	2206	1779	676
2559	1792	768	2450	1783	676
2815	1792	768	2689	1786	675
3071	1792	768	2929	1789	675
3327	1792	768	3164	1794	674
3583	1792	768	3400	1797	673
3839	1792	768	3643	1802	673
4095	1792	768	3875	1807	673
0	2048	768	54	1996	686
256	2048	768	299	1991	681
512	2048	768	552	1997	680
768	2048	768	788	2000	679
1024	2048	768	1026	2007	679
1280	2048	768	1269	2012	679
1536	2048	768	1497	2020	679
1792	2048	768	1726	2025	680
2048	2048	768	1956	2032	680
2303	2048	768	2209	2038	680
2559	2048	768	2452	2042	678
2815	2048	768	2688	2042	677
3071	2048	768	2927	2044	677
3327	2048	768	3161	2048	676
3583	2048	768	3396	2051	675
3839	2048	768	3638	2056	674
4095	2048	768	3872	2061	674
0	2303	768	56	2255	687
256	2303	768	298	2250	681
512	2303	768	551	2260	682
768	2303	768	786	2260	681
1024	2303	768	1024	2269	680
1280	2303	768	1268	2275	680
1536	2303	768	1493	2281	681
1792	2303	768	1723	2288	682
2048	2303	768	1954	2296	682
2303	2303	768	2209	2303	683
2559	2303	768	2451	2307	682
2815	2303	768	2688	2307	681
3071	2303	768	2925	2309	678
3327	2303	768	3157	2313	678
3583	2303	768	3394	2318	678
3839	2303	768	3637	2323	679
4095	2303	768	3874	2331	678
0	2559	768	59	2506	687
256	2559	768	301	2501	682
512	2559	768	553	2510	682
768	2559	768	789	2517	682
1024	2559	768	1026	2525	682
1280	2559	768	1270	2532	682
1536	2559	768	1497	2538	682
1792	2559	768	1728	2547	683
2048	2559	768	1961	2557	684
2303	2559	768	2212	2560	685
2559	2559	768	2454	2563	684
2815	2559	768	2691	2563	682
3071	2559	768	2928	2564	682
3327	2559	768	3161	2568	679
3583	2559	768	3397	2572	681
3839	2559	768	3644	2579	681
4095	2559	768	3879	2585	680
0	2815	768	60	2762	690
256	2815	768	303	2759	684
512	2815	768	554	2765	684
768	2815	768	790	2769	685
1024	2815	768	1026	2776	685
1280	2815	768	1273	2787	685
1536	2815	768	1497	2792	685
1792	2815	768	1727	2796	686
2048	2815	768	1959	2804	687
2303	2815	768	2211	2807	688
2559	2815	768	2450	2808	686
2815	2815	768	2689	2810	685
3071	2815	768	2929	2812	683
3327	2815	768	3161	2815	683
3583	2815	768	3398	2821	682
3839	2815	768	3642	2827	682
4095	2815	768	3873	2828	682
0	3071	768	63	3007	693
256	3071	768	304	3004	688
512	3071	768	556	3014	688
768	3071	768	792	3021	688
1024	3071	768	1027	3022	687
1280	3071	768	1272	3028	688
1536	3071	768	1494	3034	688
1792	3071	768	1727	3042	688
2048	3071	768	1957	3048	688
2303	3071	768	2209	3052	689
2559	3071	768	2451	3055	688
2815	3071	768	2691	3059	687
3071	3071	768	2932	3064	686
3327	3071	768	3164	3068	685
3583	3071	768	3400	3072	684
3839	3071	768	3646	3079	685
4095	3071	768	3880	3087	686
0	3327	768	65	3258	695
256	3327	768	306	3257	690
512	3327	768	558	3266	691
768	3327	768	792	3267	691
1024	3327	768	1030	3277	690
1280	3327	768	1275	3284	691
1536	3327	768	1494	3284	690
1792	3327	768	1729	3294	691
2048	3327	768	1961	3305	692
2303	3327	768	2215	3310	691
2559	3327	768	2456	3313	691
2815	3327	768	2697	3318	690
3071	3327	768	2936	3320	689
3327	3327	768	3165	3321	688
3583	3327	768	3401	3323	687
3839	3327	768	3646	3328	688
4095	3327	768	3881	3337	688
0	3583	768	68	3509	700
256	3583	768	309	3505	694
512	3583	768	560	3509	694
768	3583	768	793	3513	693
1024	3583	768	1031	3525	694
1280	3583	768	1292	3533	694
1536	3583	768	1498	3533	694
1792	3583	768	1728	3539	693
2048	3583	768	1959	3548	694
2303	3583	768	2216	3555	695
2559	3583	768	2456	3559	694
2815	3583	768	2695	3558	694
3071	3583	768	2934	3560	693
3327	3583	768	3167	3565	691
3583	3583	768	3404	3569	689
3839	3583	768	3647	3573	690
4095	3583	768	3882	3578	691
0	3839	768	68	3761	703
256	3839	768	305	3757	698
512	3839	768	560	3764	696
768	3839	768	795	3768	696
1024	3839	768	1032	3773	697
1280	3839	768	1281	3785	698
1536	3839	768	1501	3791	698
1792	3839	768	1731	3795	697
2048	3839	768	1965	3805	697
2303	3839	768	2223	3814	697
2559	3839	768	2463	3815	697
2815	3839	768	2702	3815	695
3071	3839	768	2942	3819	695
3327	3839	768	3174	3821	694
3583	3839	768	3411	3823	693
3839	3839	768	3653	3826	692
4095	3839	768	3887	3832	693
0	4095	768	72	3997	706
256	4095	768	311	3996	701
512	4095	768	563	4000	701
768	4095	768	798	4004	699
1024	4095	768	1035	4010	699
1280	4095	768	1283	4019	699
1536	4095	768	1504	4024	701
1792	4095	768	1736	4031	701
2048	4095	768	1970	4042	701
2303	4095	768	2226	4047	702
2559	4095	768	2464	4044	701
2815	4095	768	2704	4044	699
3071	4095	768	2943	4045	699
3327	4095	768	3175	4043	698
3583	4095	768	3414	4044	697
3839	4095	768	3660	4047	696
4095	4095	768	3895	4047	696
0	0	1024	54	7	877
256	0	1024	312	11	871
512	0	1024	564	16	870
768	0	1024	799	20	871
1024	0	1024	1034	24	869
1280	0	1024	1278	30	869
1536	0	1024	1503	33	869
1792	0	1024	1730	37	870
2048	0	1024	1958	42	870
2303	0	1024	2208	47	870
2559	0	1024	2450	52	868
2815	0	1024	2686	55	866
3071	0	1024	2923	59	864
3327	0	1024	3152	65	863
3583	0	1024	3390	68	864
3839	0	1024	3636	73	864
4095	0	1024	3868	76	865
0	256	1024	50	266	877
256	256	1024	304	268	872
512	256	1024	556	273	872
768	256	1024	792	277	871
1024	256	1024	1027	281	872
1280	256	1024	1270	286	872
1536	256	1024	1496	290	871
1792	256	1024	1723	295	872
2048	256	1024	1951	300	873
2303	256	1024	2202	304	872
2559	256	1024	2444	308	870
2815	256	1024	2678	311	869
3071	256	1024	2916	316	867
3327	256	1024	3148	320	866
3583	256	1024	3384	324	867
3839	256	1024	3628	327	867
4095	256	1024	3861	328	867
0	512	1024	53	521	884
256	512	1024	304	522	876
512	512	1024	555	527	874
768	512	1024	789	529	875
1024	512	1024	1028	536	875
1280	512	1024	1271	540	875
1536	512	1024	1493	543	874
1792	512	1024	1721	550	875
2048	512	1024	1951	554	876
2303	512	1024	2200	559	874
2559	512	1024	2440	561	873
2815	512	1024	2679	565	873
3071	512	1024	2918	570	872
3327	512	1024	3150	574	871
3583	512	1024	3389	579	871
3839	512	1024	3630	582	870
4095	512	1024	3861	587	871
0	768	1024	55	766	887
256	768	1024	305	767	878
512	768	1024	557	771	878
768	768	1024	792	776	878
1024	768	1024	1029	782	878
1280	768	1024	1273	786	878
1536	768	1024	1498	792	878
1792	768	1024	1724	796	878
2048	768	1024	1953	801	878
2303	768	1024	2203	806	878
2559	768	1024	2446	809	877
2815	768	1024	2683	813	876
3071	768	1024	2923	817	877
3327	768	1024	3158	822	875
3583	768	1024	3393	826	874
3839	768	1024	3634	830	874
4095	768	1024	3868	836	874
0	1024	1024	58	1011	890
256	1024	1024	306	1013	881
512	1024	1024	559	1017	880
768	1024	1024	794	1021	879
1024	1024	1024	1031	1026	880
1280	1024	1024	1275	1031	881
1536	1024	1024	1497	1036	880
1792	1024	1024	1724	1041	881
2048	1024	1024	1956	1049	882
2303	1024	1024	2209	1053	881
2559	1024	1024	2450	1057	880
2815	1024	1024	2689	1061	880
3071	1024	1024	2929	1065	879
3327	1024	1024	3161	1069	878
3583	1024	1024	3396	1072	877
3839	1024	1024	3636	1074	876
4095	1024	1024	3869	1080	878
0	1280	1024	59	1268	892
256	1280	1024	306	1268	885
512	1280	1024	558	1272	884
768	1280	1024	795	1278	883
1024	1280	1024	1032	1283	883
1280	1280	1024	1274	1286	883
1536	1280	1024	1500	1292	885
1792	1280	1024	1727	1297	886
2048	1280	1024	1958	1304	887
2303	1280	1024	2210	1308	885
2559	1280	1024	2454	1313	885
2815	1280	1024	2693	1316	884
3071	1280	1024	2930	1318	883
3327	1280	1024	3163	1322	883
3583	1280	1024	3399	1325	881
3839	1280	1024	3640	1328	880
4095	1280	1024	3877	1336	882
0	1536	1024	61	1501	896
256	1536	1024	309	1500	888
512	1536	1024	561	1505	887
768	1536	1024	798	1508	886
1024	1536	1024	1035	1511	886
1280	1536	1024	1279	1518	887
1536	1536	1024	1505	1523	887
1792	1536	1024	1735	1532	891
2048	1536	1024	1966	1538	891
2303	1536	1024	2217	1541	890
2559	1536	1024	2461	1546	890
2815	1536	1024	2701	1549	889
3071	1536	1024	2942	1554	888
3327	1536	1024	3176	1558	887
3583	1536	1024	3409	1559	885
3839	1536	1024	3650	1563	885
4095	1536	1024	3887	1570	885
0	1792	1024	64	1744	899
256	1792	1024	313	1742	892
512	1792	1024	565	1748	892
768	1792	1024	802	1750	891
1024	1792	1024	1040	1756	890
1280	1792	1024	1285	1761	890
1536	1792	1024	1510	1767	891
1792	1792	1024	1738	1773	892
2048	1792	1024	1969	1779	894
2303	1792	1024	2224	1785	895
2559	1792	1024	2470	1791	893
2815	1792	1024	2708	1792	891
3071	1792	1024	2946	1796	890
3327	1792	1024	3180	1799	889
3583	1792	1024	3415	1801	889
3839	1792	1024	3659	1807	889
4095	1792	1024	3892	1811	887
0	2048	1024	66	1998	902
256	2048	1024	313	1996	895
512	2048	1024	565	2002	895
768	2048	1024	801	2004	894
1024	2048	1024	1040	2013	895
1280	2048	1024	1286	2020	895
1536	2048	1024	1509	2023	895
1792	2048	1024	1737	2029	896
2048	2048	1024	1970	2037	896
2303	2048	1024	2225	2043	897
2559	2048	1024	2468	2045	895
2815	2048	1024	2702	2044	891
3071	2048	1024	2939	2045	891
3327	2048	1024	3175	2049	891
3583	2048	1024	3412	2054	890
3839	2048	1024	3653	2058	891
4095	2048	1024	3890	2065	892
0	2303	1024	68	2258	903
256	2303	1024	313	2258	896
512	2303	1024	565	2264	897
768	2303	1024	801	2267	896
1024	2303	1024	1037	2274	897
1280	2303	1024	1282	2281	896
1536	2303	1024	1509	2291	898
1792	2303	1024	1739	2295	898
2048	2303	1024	1968	2300	898
2303	2303	1024	2223	2306	899
2559	2303	1024	2463	2307	899
2815	2303	1024	2701	2310	896
3071	2303	1024	2941	2314	894
3327	2303	1024	3174	2318	893
3583	2303	1024	3412	2323	894
3839	2303	1024	3658	2329	894
4095	2303	1024	3891	2336	894
0	2559	1024	70	2511	904
256	2559	1024	315	2512	898
512	2559	1024	566	2516	898
768	2559	1024	803	2524	898
1024	2559	1024	1040	2533	899
1280	2559	1024	1284	2537	898
1536	2559	1024	1506	2541	898
1792	2559	1024	1739	2549	901
2048	2559	1024	1973	2559	902
2303	2559	1024	2226	2562	901
2559	2559	1024	2467	2565	901
2815	2559	1024	2705	2565	899
3071	2559	1024	2944	2567	897
3327	2559	1024	3177	2572	895
3583	2559	1024	3412	2574	895
3839	2559	1024	3655	2577	895
4095	2559	1024	3891	2585	896
0	2815	1024	73	2766	908
256	2815	1024	317	2766	900
512	2815	1024	568	2772	900
768	2815	1024	804	2775	900
1024	2815	1024	1038	2779	901
1280	2815	1024	1287	2793	902
1536	2815	1024	1508	2795	902
1792	2815	1024	1738	2798	901
2048	2815	1024	1972	2806	903
2303	2815	1024	2227	2812	904
2559	2815	1024	2466	2813	903
2815	2815	1024	2705	2814	902
3071	2815	1024	2948	2818	900
3327	2815	1024	3180	2822	899
3583	2815	1024	3415	2824	898
3839	2815	1024	3660	2830	898
4095	2815	1024	3890	2835	898
0	3071	1024	75	3013	910
256	3071	1024	318	3013	904
512	3071	1024	570	3022	904
768	3071	1024	805	3026	903
1024	3071	1024	1041	3030	903
1280	3071	1024	1287	3036	903
1536	3071	1024	1507	3039	905
1792	3071	1024	1740	3047	906
2048	3071	1024	1970	3052	905
2303	3071	1024	2225	3056	905
2559	3071	1024	2467	3062	905
2815	3071	1024	2707	3067	904
3071	3071	1024	2946	3069	903
3327	3071	1024	3178	3073	903
3583	3071	1024	3419	3080	901
3839	3071	1024	3666	3087	902
4095	3071	1024	3897	3091	902
0	3327	1024	76	3267	913
256	3327	1024	319	3264	907
512	3327	1024	571	3275	908
768	3327	1024	806	3279	908
1024	3327	1024	1043	3285	908
1280	3327	1024	1287	3288	907
1536	3327	1024	1505	3289	907
1792	3327	1024	1740	3299	908
2048	3327	1024	1971	3307	908
2303	3327	1024	2229	3314	908
2559	3327	1024	2470	3319	907
2815	3327	1024	2710	3320	907
3071	3327	1024	2949	3323	907
3327	3327	1024	3182	3328	905
3583	3327	1024	3418	3328	904
3839	3327	1024	3662	3332	905
4095	3327	1024	3902	3344	905
0	3583	1024	79	3518	918
256	3583	1024	322	3514	911
512	3583	1024	572	3516	911
768	3583	1024	807	3521	910
1024	3583	1024	1046	3533	911
1280	3583	1024	1298	3541	911
1536	3583	1024	1509	3539	910
1792	3583	1024	1742	3548	911
2048	3583	1024	1974	3557	912
2303	3583	1024	2233	3564	912
2559	3583	1024	2471	3563	911
2815	3583	1024	2711	3564	911
3071	3583	1024	2950	3567	909
3327	3583	1024	3182	3569	909
3583	3583	1024	3419	3571	908
3839	3583	1024	3664	3575	905
4095	3583	1024	3900	3584	908
0	3839	1024	79	3772	921
256	3839	1024	318	3767	914
512	3839	1024	573	3773	913
768	3839	1024	809	3779	913
1024	3839	1024	1045	3782	913
1280	3839	1024	1293	3794	914
1536	3839	1024	1512	3797	915
1792	3839	1024	1745	3802	914
2048	3839	1024	1980	3814	916
2303	3839	1024	2236	3817	916
2559	3839	1024	2473	3815	915
2815	3839	1024	2716	3819	913
3071	3839	1024	2954	3820	912
3327	3839	1024	3186	3822	911
3583	3839	1024	3428	3828	910
3839	3839	1024	3673	3833	910
4095	3839	1024	3906	3841	910
0	4095	1024	83	4003	923
256	4095	1024	324	4002	917
512	4095	1024	577	4009	917
768	4095	1024	812	4012	917
1024	4095	1024	1050	4018	917
1280	4095	1024	1296	4032	918
1536	4095	1024	1516	4034	918
1792	4095	1024	1749	4037	919
2048	4095	1024	1982	4047	919
2303	4095	1024	2241	4052	921
2559	4095	1024	2479	4050	919
2815	4095	1024	2719	4048	916
3071	4095	1024	2958	4049	916
3327	4095	1024	3194	4054	915
3583	4095	1024	3434	4055	915
3839	4095	1024	3678	4055	915
4095	4095	1024	3911	4054	915
0	0	1280	67	8	1098
256	0	1280	324	13	1090
512	0	1280	574	17	1088
768	0	1280	810	22	1090
1024	0	1280	1046	27	1089
1280	0	1280	1290	31	1089
1536	0	1280	1515	36	1091
1792	0	1280	1741	40	1091
2048	0	1280	1970	44	1091
2303	0	1280	2223	49	1092
2559	0	1280	2463	53	1090
2815	0	1280	2700	57	1089
3071	0	1280	2937	62	1089
3327	0	1280	3169	66	1088
3583	0	1280	3407	71	1086
3839	0	1280	3654	74	1086
4095	0	1280	3888	77	1087
0	256	1280	62	266	1099
256	256	1280	316	270	1093
512	256	1280	567	274	1092
768	256	1280	804	280	1091
1024	256	1280	1039	283	1092
1280	256	1280	1282	287	1093
1536	256	1280	1508	292	1092
1792	256	1280	1734	297	1094
2048	256	1280	1962	301	1094
2303	256	1280	2215	306	1093
2559	256	1280	2457	310	1093
2815	256	1280	2695	314	1092
3071	256	1280	2933	318	1094
3327	256	1280	3165	322	1091
3583	256	1280	3401	326	1090
3839	256	1280	3644	328	1092
4095	256	1280	3879	331	1090
0	512	1280	65	522	1106
256	512	1280	317	524	1097
512	512	1280	567	528	1094
768	512	1280	803	532	1095
1024	512	1280	1040	537	1095
1280	512	1280	1286	542	1096
1536	512	1280	1505	546	1095
1792	512	1280	1734	552	1098
2048	512	1280	1963	557	1097
2303	512	1280	2213	561	1097
2559	512	1280	2456	564	1097
2815	512	1280	2696	568	1096
3071	512	1280	2934	572	1095
3327	512	1280	3167	577	1095
3583	512	1280	3405	581	1097
3839	512	1280	3646	584	1095
4095	512	1280	3876	589	1095
0	768	1280	66	768	1109
256	768	1280	317	770	1100
512	768	1280	568	773	1099
768	768	1280	804	778	1098
1024	768	1280	1041	783	1098
1280	768	1280	1285	788	1099
1536	768	1280	1507	792	1099
1792	768	1280	1734	798	1102
2048	768	1280	1964	804	1102
2303	768	1280	2218	809	1101
2559	768	1280	2462	814	1101
2815	768	1280	2699	816	1100
3071	768	1280	2937	819	1099
3327	768	1280	3173	825	1099
3583	768	1280	3409	828	1099
3839	768	1280	3648	831	1096
4095	768	1280	3882	837	1096
0	1024	1280	69	1014	1112
256	1024	1280	320	1013	1103
512	1024	1280	571	1019	1103
768	1024	1280	806	1022	1102
1024	1024	1280	1043	1027	1103
1280	1024	1280	1286	1034	1103
1536	1024	1280	1509	1038	1104
1792	1024	1280	1738	1047	1106
2048	1024	1280	1968	1051	1107
2303	1024	1280	2222	1056	1107
2559	1024	1280	2465	1060	1106
2815	1024	1280	2703	1063	1105
3071	1024	1280	2942	1067	1103
3327	1024	1280	3173	1070	1101
3583	1024	1280	3407	1072	1100
3839	1024	1280	3649	1076	1100
4095	1024	1280	3882	1081	1101
0	1280	1280	71	1269	1115
256	1280	1280	319	1269	1107
512	1280	1280	569	1273	1106
768	1280	1280	808	1280	1106
1024	1280	1280	1044	1284	1107
1280	1280	1280	1287	1289	1107
1536	1280	1280	1511	1294	1109
1792	1280	1280	1739	1300	1110
2048	1280	1280	1970	1307	1112
2303	1280	1280	2226	1312	1112
2559	1280	1280	2470	1316	1111
2815	1280	1280	2710	1319	1109
3071	1280	1280	2945	1321	1107
3327	1280	1280	3175	1322	1106
3583	1280	1280	3412	1327	1106
3839	1280	1280	3654	1331	1105
4095	1280	1280	3889	1336	1107
0	1536	1280	74	1501	1118
256	1536	1280	322	1501	1111
512	1536	1280	575	1507	1110
768	1536	1280	810	1509	1111
1024	1536	1280	1048	1516	1111
1280	1536	1280	1293	1521	1111
1536	1536	1280	1518	1529	1112
1792	1536	1280	1748	1536	1116
2048	1536	1280	1978	1541	1117
2303	1536	1280	2232	1546	1116
2559	1536	1280	2474	1549	1116
2815	1536	1280	2714	1552	1114
3071	1536	1280	2953	1555	1112
3327	1536	1280	3187	1558	1112
3583	1536	1280	3423	1562	1111
3839	1536	1280	3665	1565	1111
4095	1536	1280	3901	1571	1112
0	1792	1280	76	1744	1123
256	1792	1280	325	1744	1115
512	1792	1280	577	1748	1115
768	1792	1280	814	1753	1115
1024	1792	1280	1053	1759	1116
1280	1792	1280	1299	1764	1116
1536	1792	1280	1522	1770	1116
1792	1792	1280	1751	1776	1118
2048	1792	1280	1984	1785	1121
2303	1792	1280	2239	1789	1120
2559	1792	1280	2483	1793	1120
2815	1792	1280	2722	1795	1117
3071	1792	1280	2958	1797	1114
3327	1792	1280	3192	1801	1114
3583	1792	1280	3429	1806	1114
3839	1792	1280	3673	1809	1114
4095	1792	1280	3907	1816	1114
0	2048	1280	78	2001	1128
256	2048	1280	326	2000	1119
512	2048	1280	578	2005	1119
768	2048	1280	814	2008	1118
1024	2048	1280	1053	2018	1120
1280	2048	1280	1300	2026	1121
1536	2048	1280	1521	2028	1121
1792	2048	1280	1749	2031	1121
2048	2048	1280	1982	2041	1123
2303	2048	1280	2240	2046	1124
2559	2048	1280	2481	2048	1120
2815	2048	1280	2716	2047	1118
3071	2048	1280	2953	2047	1118
3327	2048	1280	3187	2052	1117
3583	2048	1280	3425	2057	1116
3839	2048	1280	3669	2061	1117
4095	2048	1280	3905	2069	1118
0	2303	1280	80	2261	1129
256	2303	1280	326	2260	1120
512	2303	1280	578	2269	1121
768	2303	1280	814	2274	1121
1024	2303	1280	1050	2277	1122
1280	2303	1280	1296	2285	1122
1536	2303	1280	1522	2294	1125
1792	2303	1280	1753	2300	1124
2048	2303	1280	1979	2302	1123
2303	2303	1280	2235	2306	1124
2559	2303	1280	2474	2310	1124
2815	2303	1280	2713	2313	1121
3071	2303	1280	2956	2319	1121
3327	2303	1280	3190	2325	1119
3583	2303	1280	3427	2327	1119
3839	2303	1280	3672	2333	1119
4095	2303	1280	3905	2339	1120
0	2559	1280	82	2518	1131
256	2559	1280	328	2519	1124
512	2559	1280	579	2524	1123
768	2559	1280	815	2527	1123
1024	2559	1280	1052	2537	1124
1280	2559	1280	1299	2544	1125
1536	2559	1280	1516	2544	1125
1792	2559	1280	1751	2553	1127
2048	2559	1280	1982	2560	1127
2303	2559	1280	2238	2564	1126
2559	2559	1280	2477	2566	1125
2815	2559	1280	2717	2567	1125
3071	2559	1280	2957	2571	1123
3327	2559	1280	3191	2575	1123
3583	2559	1280	3428	2578	1121
3839	2559	1280	3672	2582	1121
4095	2559	1280	3907	2590	1122
0	2815	1280	85	2769	1133
256	2815	1280	330	2769	1127
512	2815	1280	581	2775	1127
768	2815	1280	816	2779	1125
1024	2815	1280	1051	2783	1126
1280	2815	1280	1299	2793	1127
1536	2815	1280	1517	2795	1128
1792	2815	1280	1750	2802	1128
2048	2815	1280	1982	2809	1130
2303	2815	1280	2240	2817	1130
2559	2815	1280	2478	2816	1129
2815	2815	1280	2718	2818	1127
3071	2815	1280	2961	2823	1127
3327	2815	1280	3194	2828	1126
3583	2815	1280	3433	2831	1127
3839	2815	1280	3677	2836	1125
4095	2815	1280	3907	2842	1126
0	3071	1280	86	3020	1137
256	3071	1280	331	3020	1130
512	3071	1280	582	3028	1131
768	3071	1280	817	3030	1130
1024	3071	1280	1053	3034	1129
1280	3071	1280	1298	3041	1130
1536	3071	1280	1518	3045	1131
1792	3071	1280	1751	3051	1132
2048	3071	1280	1982	3058	1132
2303	3071	1280	2240	3064	1133
2559	3071	1280	2479	3067	1132
2815	3071	1280	2722	3073	1131
3071	3071	1280	2962	3075	1130
3327	3071	1280	3196	3080	1130
3583	3071	1280	3437	3088	1130
3839	3071	1280	3681	3093	1131
4095	3071	1280	3914	3099	1129
0	3327	1280	89	3270	1140
256	3327	1280	332	3268	1133
512	3327	1280	583	3275	1134
768	3327	1280	819	3285	1135
1024	3327	1280	1056	3291	1134
1280	3327	1280	1298	3292	1133
1536	3327	1280	1517	3298	1134
1792	3327	1280	1753	3307	1136
2048	3327	1280	1985	3316	1136
2303	3327	1280	2242	3319	1136
2559	3327	1280	2482	3322	1134
2815	3327	1280	2723	3324	1134
3071	3327	1280	2961	3325	1133
3327	3327	1280	3196	3330	1132
3583	3327	1280	3436	3334	1133
3839	3327	1280	3680	3339	1133
4095	3327	1280	3918	3351	1133
0	3583	1280	90	3524	1145
256	3583	1280	334	3518	1138
512	3583	1280	583	3521	1140
768	3583	1280	820	3529	1137
1024	3583	1280	1059	3540	1139
1280	3583	1280	1304	3548	1138
1536	3583	1280	1521	3547	1138
1792	3583	1280	1756	3556	1139
2048	3583	1280	1987	3563	1140
2303	3583	1280	2246	3568	1141
2559	3583	1280	2486	3570	1140
2815	3583	1280	2724	3568	1137
3071	3583	1280	2964	3570	1136
3327	3583	1280	3196	3574	1135
3583	3583	1280	3436	3577	1135
3839	3583	1280	3681	3582	1135
4095	3583	1280	3917	3593	1136
0	3839	1280	90	3774	1148
256	3839	1280	330	3771	1142
512	3839	1280	585	3779	1144
768	3839	1280	821	3786	1141
1024	3839	1280	1059	3792	1142
1280	3839	1280	1305	3802	1143
1536	3839	1280	1522	3799	1142
1792	3839	1280	1757	3808	1143
2048	3839	1280	1991	3819	1144
2303	3839	1280	2249	3821	1144
2559	3839	1280	2485	3817	1143
2815	3839	1280	2728	3820	1142
3071	3839	1280	2967	3823	1139
3327	3839	1280	3201	3828	1139
3583	3839	1280	3446	3836	1139
3839	3839	1280	3690	3843	1139
4095	3839	1280	3920	3846	1139
0	4095	1280	94	4009	1149
256	4095	1280	337	4009	1144
512	4095	1280	590	4019	1145
768	4095	1280	825	4023	1145
1024	4095	1280	1063	4027	1145
1280	4095	1280	1308	4037	1147
1536	4095	1280	1528	4038	1146
1792	4095	1280	1763	4045	1146
2048	4095	1280	1996	4056	1148
2303	4095	1280	2256	4060	1149
2559	4095	1280	2491	4054	1147
2815	4095	1280	2733	4053	1145
3071	4095	1280	2973	4056	1144
3327	4095	1280	3210	4061	1144
3583	4095	1280	3450	4061	1144
3839	4095	1280	3692	4059	1144
4095	4095	1280	3924	4058	1144
0	0	1536	80	10	1322
256	0	1536	336	14	1314
512	0	1536	585	19	1314
768	0	1536	821	24	1314
1024	0	1536	1058	28	1313
1280	0	1536	1302	33	1313
1536	0	1536	1525	37	1314
1792	0	1536	1753	41	1317
2048	0	1536	1980	46	1318
2303	0	1536	2234	50	1317
2559	0	1536	2475	55	1316
2815	0	1536	2714	59	1316
3071	0	1536	2954	63	1321
3327	0	1536	3188	68	1321
3583	0	1536	3425	72	1314
3839	0	1536	3669	75	1312
4095	0	1536	3903	79	1314
0	256	1536	76	268	1324
256	256	1536	330	271	1317
512	256	1536	580	276	1317
768	256	1536	817	281	1315
1024	256	1536	1051	284	1315
1280	256	1536	1294	290	1317
1536	256	1536	1517	293	1316
1792	256	1536	1745	299	1320
2048	256	1536	1974	303	1321
2303	256	1536	2229	308	1320
2559	256	1536	2470	312	1319
2815	256	1536	2710	315	1319
3071	256	1536	2949	319	1321
3327	256	1536	3182	324	1319
3583	256	1536	3417	328	1320
3839	256	1536	3657	330	1323
4095	256	1536	3892	332	1319
0	512	1536	77	523	1330
256	512	1536	329	525	1322
512	512	1536	579	530	1319
768	512	1536	815	533	1319
1024	512	1536	1052	539	1319
1280	512	1536	1297	544	1320
1536	512	1536	1517	548	1321
1792	512	1536	1747	555	1323
2048	512	1536	1975	559	1324
2303	512	1536	2229	563	1325
2559	512	1536	2471	567	1324
2815	512	1536	2711	570	1323
3071	512	1536	2950	575	1321
3327	512	1536	3182	578	1320
3583	512	1536	3417	581	1327
3839	512	1536	3659	585	1328
4095	512	1536	3894	590	1322
0	768	1536	79	771	1334
256	768	1536	330	773	1324
512	768	1536	580	776	1323
768	768	1536	816	780	1322
1024	768	1536	1053	785	1324
1280	768	1536	1298	791	1323
1536	768	1536	1519	794	1324
1792	768	1536	1747	801	1328
2048	768	1536	1978	807	1330
2303	768	1536	2234	813	1330
2559	768	1536	2477	816	1330
2815	768	1536	2715	819	1327
3071	768	1536	2949	821	1324
3327	768	1536	3182	824	1324
3583	768	1536	3421	829	1326
